y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1819,13,6081,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6081,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6082,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,2,0,17,88.2,0,14,3,0
1819,13,6082,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,6082,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6083,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,1,4,10,50,0,7,3,0
1819,13,6083,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,6083,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6091,High Minority/High Poverty/Title I,10,School Chart,Teachers,18,27,0,45,40,1,43,1,2.22
1819,13,6091,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6091,High Minority/High Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,42,0,57,26.3,0,55,2,0
1819,13,6111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,22,0,28,21.4,0,27,1,0
1819,13,6121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,1,1,0
1819,13,6128,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,2,0,4,50,0,4,0,0
1819,13,6128,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6128,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,6161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,39,0,42,7.1,0,40,2,0
1819,13,6161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6171,High Minority/High Poverty/Title I,10,School Chart,Teachers,1,32,0,33,3,1,32,0,3.03
1819,13,6171,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6171,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6211,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,36,0,40,10,0,40,0,0
1819,13,6211,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6211,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6221,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,21,0,32,34.4,0,29,3,0
1819,13,6221,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6221,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,45,0,56,19.6,0,51,5,0
1819,13,6231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6231,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6241,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,38,0,43,11.6,0,43,0,0
1819,13,6241,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6241,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6251,High Minority/High Poverty/Title I,10,School Chart,Teachers,14,28,0,42,33.3,0,38,4,0
1819,13,6251,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6251,High Minority/High Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,21,0,28,25,0,27,1,0
1819,13,6281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6301,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,46,0,51,9.8,1,47,3,1.96
1819,13,6301,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6301,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,30,0,38,21.1,0,34,4,0
1819,13,6331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6351,High Minority/High Poverty/Title I,10,School Chart,Teachers,3,26,0,29,10.3,0,27,2,0
1819,13,6351,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6351,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,34,20,0,54,63,0,47,7,0
1819,13,6361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,6391,High Minority/High Poverty/Title I,10,School Chart,Teachers,21,10,0,31,67.7,0,30,1,0
1819,13,6391,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6391,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6411,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,23,0,34,32.4,0,32,2,0
1819,13,6411,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6411,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,47,0,53,11.3,0,50,3,0
1819,13,6441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,43,0,56,23.2,0,52,4,0
1819,13,6501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6501,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,34,0,40,15,0,38,2,0
1819,13,6521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6521,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,10,37,0,47,21.3,0,39,8,0
1819,13,6541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6541,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6571,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,33,0,45,26.7,0,42,3,0
1819,13,6571,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6571,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,1,1,0
1819,13,6591,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,21,0,33,36.4,0,26,7,0
1819,13,6591,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6591,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6611,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,28,0,34,17.6,0,31,3,0
1819,13,6611,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6611,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6631,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,19,33,0,52,36.5,0,45,7,0
1819,13,6631,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6631,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,1,1,0
1819,13,6681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,58,0,63,7.9,0,63,0,0
1819,13,6681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6701,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,6,38,0,44,13.6,0,44,0,0
1819,13,6701,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6701,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,53,1,60,10,0,58,2,0
1819,13,6741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6741,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,67,0,69,2.9,0,68,1,0
1819,13,6751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6751,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,13,6761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,24,0,31,22.6,0,29,2,0
1819,13,6761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6771,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,80,0,88,9.1,0,87,1,0
1819,13,6771,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6771,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,13,6781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,24,0,25,4,0,25,0,0
1819,13,6781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6781,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,6801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,26,0,29,10.3,0,27,2,0
1819,13,6801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,6801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,6821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,41,0,52,21.2,0,51,1,0
1819,13,6821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6821,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6841,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,54,0,66,18.2,0,57,9,0
1819,13,6841,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6841,High Minority/High Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,56,0,64,12.5,0,62,2,0
1819,13,6861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6861,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,1,1,0
1819,13,6881,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,38,0,42,9.5,0,38,4,0
1819,13,6881,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6881,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,13,6901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,52,0,57,8.8,0,55,2,0
1819,13,6901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1819,13,6921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,49,1,56,10.7,0,54,2,0
1819,13,6921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,2,0,0
1819,13,6961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,28,0,34,17.6,0,33,1,0
1819,13,6961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,6961,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,6997,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,0,0,0,,0,0,0,
1819,13,6997,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,6997,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7001,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,0,0,0,0,,0,0,0,
1819,13,7001,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7001,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,1,1,0,0,1,0,0
1819,13,7005,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,8,0,15,46.7,0,12,3,0
1819,13,7005,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7005,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7007,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,6,0,22,72.7,0,18,4,0
1819,13,7007,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,7007,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7008,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,16,0,24,33.3,0,22,2,0
1819,13,7008,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7008,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,4,2,0,6,66.7,0,5,1,0
1819,13,7009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7009,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7011,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,77,0,92,16.3,0,85,7,0
1819,13,7011,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1819,13,7011,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,2,1,0
1819,13,7014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,7,0,13,46.2,0,13,0,0
1819,13,7014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,2,0,0,2,100,0,0,2,0
1819,13,7014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7015,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,0,0,9,100,0,6,3,0
1819,13,7015,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7015,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7018,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,28,17,0,45,62.2,0,36,9,0
1819,13,7018,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,7018,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,14,31,0,45,31.1,0,37,8,0
1819,13,7020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,7020,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,6,0,15,60,0,15,0,0
1819,13,7021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7021,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7029,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,67,0,74,9.5,0,73,1,0
1819,13,7029,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7029,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,13,7031,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,8,0,17,52.9,0,16,1,0
1819,13,7031,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7031,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7032,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,20,1,0,21,95.2,0,17,4,0
1819,13,7032,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7032,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,2,0,0
1819,13,7033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,16,0,20,20,0,18,2,0
1819,13,7033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7033,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7034,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,19,1,0,20,95,0,17,3,0
1819,13,7034,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7034,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1819,13,7037,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,2,0,9,77.8,0,7,2,0
1819,13,7037,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7037,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7041,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,0,4,0,4,0,0,3,1,0
1819,13,7041,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7041,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7042,High Minority/Low Poverty/Title I,10,School Chart,Teachers,8,6,0,14,57.1,0,13,1,0
1819,13,7042,High Minority/Low Poverty/Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7042,High Minority/Low Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7043,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,1,0,0,1,100,0,1,0,0
1819,13,7043,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1819,13,7043,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7044,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,6,0,0,6,100,0,6,0,0
1819,13,7044,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1819,13,7044,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7048,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,12,53,0,65,18.5,0,62,3,0
1819,13,7048,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7048,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1819,13,7049,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,65,0,71,8.5,0,69,2,0
1819,13,7049,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7049,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,2,1,0
1819,13,7050,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,3,0,5,40,0,4,1,0
1819,13,7050,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7050,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1819,13,7051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,125,0,138,9.4,0,133,5,0
1819,13,7051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1819,13,7051,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1819,13,7053,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,7,0,14,50,0,13,1,0
1819,13,7053,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1819,13,7053,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1819,13,7055,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,2,22,0,24,8.3,0,24,0,0
